address,scores
0xeec1927b60457e8b4ac62fdef57e89eb0e83b9b6,0.0
0x03a47fbccc278ae299066929085b815c234aa65d,0.0
0xec13489d022102dde8234d8c22b25b0bed2e7b54,99.0
0x94f0b3b72e8c686f252e45e013f0dfd318c316ab,0.0
0xcc079eef82c732cde32a7589bcb88d56e42285ab,0.0
0xc5f32455e7e97564ef6e71c439708d3e12da91c5,100.0
0x104872d5c9d825d1a555442223eae208b28d992f,0.0
0x51141cb1df4a7d6623b72d796b12c66f8f7a7aea,5.0
0x56141d0637b0896e15e2fd7e374c59ca88e81b39,14.0
0xcb5e533aa5f33c741ddb7b0e1811e043f2948203,0.0
0x90dc81f6ae52dd86fa487760b3cb22dd3b4d1568,0.0
0x45b58993f519f535e3593c10ab2390feea5a40b2,0.0
0x6a899f90aaf04101d1fd65aab7ece32fcfee1f3e,0.0
0xbd345651e20a1b55fa7b38d82ac2e9d890368e1d,0.0
0x93274f50c4c1ae3ede6adc6537aa43b8fe6d671c,0.0
0x62d48bbea1816edb50736e063c163a6c5606863d,51.0
0x6760a63e12e076a2fcc53da54c037cb75bed6afb,0.0
0x28af9806197c78153ee3267455eb2d9e99650abe,26.0
0x9d75f4ebcb8e7669e59dcc27cbadc698e0f77187,51.0
0xe03c5df893ff17d52e764ef9afce185ee7656be8,0.0
0xcac9831e2c2deeabc78561f23bec7345600ea68b,0.0
0xb18e6b318a0d5f12ce319d5ccdcf29032e640677,0.0
0xcde2fbdd3842f0eb16c8c552e9ee6440473d75c8,0.0
0x6fecebc9c9ce4aa9e9726e0b81754266fc919c9f,0.0
0x1d999a280c97d468866b80292c707c47f23d7b18,16.0
0xee50f4100bfa42f78b66aec1f2281162f32e9c8c,5.0
0x92a8c1c338273780b8b5cc89b741c6b4a7ed0575,0.0
0x4ce4afa44d62fcd3bd1eee09871b7ad4e12da847,69.0
0x7f9b6e553b3742761cc2f9b659f4302ad80ba46e,1.0
0xb7d696a0b8aa97a83704ab6fc8a2cc21fe63a31c,6.0
0xe55f0f0648b15defdbd8dcf418743a3701d67d06,1.0
0xa3f866e2aef7a1e2f08c93c594f41a3e358b408b,0.0
0xd92ed736c6809f303eba81835cc321db5b1f82b4,95.0
0xf997558ae6ab4e5b7df35b6686becf512a50202c,98.0
0x3f9e56eba4d88b762cfb1001b770b9d3fdf6f6d1,1.0
0xb8a723d7b5356a43753e6b66c74917016b07aa59,0.0
0x991676c5444d80f6169ce02a36f317fe0eec7da9,1.0
0xcd08425cde59125b5ab426cbd83490a2f58bc2e3,0.0
0x37028d9556e985dd97b4d1dc96f28dbf4fe2fec5,0.0
0xc5e0bbfb5a0bae8c4af604e31f32729f63c20129,64.0
0x8c2e5b5d9636bb67ac890e586e299c16b6ef91c8,0.0
0x29aa7bad1d04ca49964403666c109790820d5c68,0.0
0xfc0591893b0bdb4322d25bdd43904aa9ab137140,3.0
0x34a6bcd963ca3491adc98b29614dc8bca33c9b30,0.0
0xb2ac004c0aecf4e205f96fdeaee799e5a8be4273,20.0
0x30ac049d85bff91c71cbe30d67c4aea00ce6dbdd,88.0
0xea86f4190108c13197351d27cfd3efa2e6e0e631,3.0
0x912fa60ce5cf799710c414ecd514bee39365c3b0,0.0
0xf54e97c0ecf1a2007e3095de7b87c22e17842d6e,0.0
0xc960a35d63a8b431f83a841d9a8afdb3d6d4de5d,3.0
0x1ce92699b2599c7f5023dfa2b0e82ea44367cfa2,3.0
0x6bae7237bc7390a6e64028682a7d707b8fe886c5,0.0
0xe285667f6a307d9886fd41eeed008c30dcf218e4,3.0
0x094b46ada2c53deb436ea56ebb9592db03f624bd,0.0
0x4f00f1c6875070721c9f555b8acbb238ba1782bb,0.0
0xc36e3fe228c32c10e6c05334b95e948647e35185,7.0
0xd73065fef4eec7f9013b9fd9be17c25e4f0acc38,0.0
0xa152b1bf4cdcb85aea490a0bba37486e1b3fcef9,2.0
0x1b2eebbb0a48cbfccb6cdc776fa604af9b07bcc5,0.0
0xf392d663adfdfb3bb7304ca6239a4de72c0a2a5f,0.0
0x2a9f490a28c1779c5104615c716fd071c266311b,1.0
0x97526bc7eecd5b647ee820fbbc99da94bb240b76,2.0
0x724fd1b70e89ac10cd29822686aa4b7b067929ca,1.0
0xe341fbf7bbd43e06f4eadab1ad9e41b01b074bdb,5.0
0x0f0370ae5731e0f181a5d02a9279ae7db75dc719,0.0
0xed7f4d00917ff455219c74c71e095a248c42a01c,1.0
0x37558343735fe6b698b83f82fe95191fb28a6be0,0.0
0xf1084393cecc7ed84243b5666a5e64ffc9ecc699,1.0
0x48df577bd8a201278418ba7750bdf03f6421809e,41.0
0x7746ab46a45f3e7622aaff9243a1c353ab41b0e3,0.0
0xc8f82eb37b7110b6595cb01b4de42a50d19a884a,0.0
0x5250265a80f95a161f5ed0f93f119bcc17d23149,100.0
0x089d4890865a39902717080fc30a0b2bde6e15b6,0.0
0x20cd4610055a773f3a588ad55d09bd225534796d,0.0
0x3311870747c3c61c2d856e296d0bccc211f1fd2a,0.0
0x25d533d7d7144aff87b52a01b66f6a03451dd3e5,0.0
0xd549f8656d284afb1956389f0b00ab6e49efb84a,3.0
0x66f2d4525715fa94cff2e8aaf299a2ce80ef9df8,29.0
0xbba4afab97caca7521eccb7026ac394152b877df,39.0
0xd503a954bbe6f44cfe2b547ea76fa31479c727fb,0.0
0x8434205c1909c8b7ed0d225043bc114d86582ab0,0.0
0xbd07ee3541afadca167c4fe37ee0c361a457d79b,0.0
0xccdff75efdc34696abc152b4cc081c0d8d18ab61,95.0
0xc7c9b947c5a60f24d28b00ea62937a75a04eaeac,0.0
0x23a2c79d2ee1adb54fa27d5da489379c1e274bc7,5.0
0x93c44959585c5dce0821ba05ca4597d358b70506,0.0
0xc8149a7813bbc567c97dd7773f84b4b25a0ca80c,1.0
0x6afd61cc7c83fbac170a69c746d9fce811d18cc3,0.0
0x265d8b536d1fae1edfd4c21bccd1610a38825bd7,0.0
0x6768050b4971f2fea3f22cdb68e6cd0055b216b0,97.0
0xd82f4615a956b36d4229f66722d5fe304be22865,0.0
0xed63af4a886757f65daae441ebeea4e39cd33251,0.0
0xdf1de645bda3eb5f73a8ee4d935ed7e7d88bab2f,0.0
0x14ec02a76047c8b398c7dd4f7d7c27a2efaaafca,0.0
0x0c8a9e02ba248911b61f50678a29882862708611,0.0
0xa5fb26ce692eef1c17092e4d07d6fd5c7564c176,0.0
0x0f6f4af413baffa1414841bbce810dda68cf609d,2.0
0x0eafb78d216a4d9ae725d3ef087143808695445c,100.0
0x7d171abe191bb88e1438aaae8ea08e20340e7ce7,0.0
0x9fa44c4d708da65f2562087139b60c159849bd3d,1.0
0x2c6633f7f8ed5f3bfa1950fe90507fc924a4d5cd,0.0
0x2740afac8ea942e066446bb800bcaa9cdc43e2ca,0.0
0x615fd3c2826ceaec1f4b426add1549fd0d283680,0.0
0x9c64e4fe8c13afd4176913f307c3572191c65c92,100.0
0xbfdabb6c5151324b521c8f2f85fcfda460f6a224,2.0
0xd41400fbf943c6fbdcffcc9067bff29d4e38cc5d,0.0
0xeef2cca84f80bc94d6420932ab915aad4d8d3ecb,0.0
0x006ad7df1dfad4af7d182b9598a294d7c601488b,0.0
0x2f98b0f92530b993ba554b2f657f22c0d054d17f,0.0
0x0b38b276c6ccd51c2c75c5dc4d1e06a908fe237a,1.0
0x6db6daa88606ab6cea4e2b1bc79090c6233d3930,1.0
0x9ce68d6b6249ff3c493f9af77b655bc7627892f9,0.0
0xebbbd035aca65f508fa16ff32307940978504fa1,0.0
0x03c34c421907ce56a82ab508fb9b47140dcc9ba4,0.0
0xc7548448b7faac0b76d9e34bc9ffc03a20b7aa27,0.0
0xace376c1613740bbca6949583aa59ebf17cc0d6c,0.0
0xadace807c096e0517e94d1cb4fff1c25f7cea0b3,0.0
0x41ee28ee05341e7fdddc8d433ba66054cd302ca1,89.0
0xfd2c97921a336d1034b0062d57ef19e9e35e4501,0.0
0xb1908824424b614852f5ef488f82ffbbfb0b6863,0.0
0x939af61bbedbd31cdda3d1a3af3f976e5eed8105,0.0
0xa2096331d1bcae1720c4844c53a64223723ab018,26.0
0x0d9ba6acd070ab951727784d0a3fab36abe2b39a,0.0
0xbd55b361700c3349794af68879b8a9e0921640ed,73.0
0x816932a345f796c91013d2f1b41afd199ba0e052,0.0
0xa3db5b5bbb7ce2aa96275837bca893c89aac569c,91.0
0x8f41de3ab912ba33dbb7755d4f4832f1a5d8175d,0.0
0xd22f91db4acdcb696ce12393b6de0898d0b116e0,0.0
0x60c6cec0fa50c2f8dd55c6b8c4c1fc88512370c2,0.0
0x4d3344977499703b9b0ce54b8db18bee6dd4986e,0.0
0xe5c665a5c31376834848f774a2048f4e44e6dc21,0.0
0x3a6f3c3774ee5c842f328e9dae7158408a1fb58f,0.0
0xa906ad3271801c71c8408bb40b973e2d8230035d,0.0
0x94843434993f2efc1a8fdc47f713c0f97f138e03,0.0
0x318772294b2b706d17a1315889b99f09393415f9,0.0
0x1d357b7418d6c75b7b894493f2734899b7a9c2ab,0.0
0xd2f2879de640630a4b47873493be7411417d805a,0.0
0x136b62fc32afc2811fb478654ca70c349b6053b3,0.0
0x556b096cfa2ea7bc9a92fb7536506f4895a346c7,0.0
0x759ff332e333a647f31868a19972d8bf9ad82d48,0.0
0xdc18f2e0444f6a106254f5fc4fff17c9a4b5e3f6,0.0
0xce2c7db529ac794b77038fc8e889f76d00bdec2d,0.0
0x19873958afb4c1a51bbd49838dd0a5febbcaeeb4,0.0
0x93e3fe31bff50bd615c714a50f824a19bbff608d,0.0
0x378653322cb9c2ef15d57564506030adee00a77e,0.0
0xdd9bd68c7accf69a3a023b88a49a5a7a01ce84e5,0.0
0xc9761eda0b7590d30beddcf055009840364e253e,6.0
0x1c62e34179d5e887838b5a5bcd5a59e3f555d93e,1.0
0x01fa43016c022333a2c01b190e5fd7290dcd1bfd,0.0
0x464754a3f9af501fb9477e6ea4ec430d3b52b9fa,0.0
0x52b607c92cc97071fec68e4b582a203c72d15199,0.0
0x10df26ddfbc4093027b9cc43f0a11f8a6b8c75ab,0.0
0xe0a4c349ac1909590cd452437df45e8b2fbd4ee3,1.0
0x6d7745feadee74118ebe96a4bb471ad385df5b76,0.0
0x0efc2cbae3b6044f007d52cce635053aeb95ae1e,38.0
0x98ce495e1d90f0a36711f5951454dc4d491da3b4,1.0
0x772b3e7b6cb2e74b67a66c5ba1e68540e856383d,18.0
0x70a5bd6c6454cd1ee313e4808d77f75492299bf4,0.0
0x4cec4a6e98fc624bf5f897e590a89bea0573f4f4,0.0
0xe7b5c90e71987282bf6d97f83d52b4168afa6b1d,0.0
0xcce0eeff4f6458d20d8767fba5531aa66389ff12,0.0
0x100193ed61612b35ce33c95d5b31a9457db259e9,26.0
0xf7e2bd9cba282781932d5bbc74152e1664b3f515,1.0
0x041fab73dd9bd3de4dd14f8da47b374c37f46cb7,0.0
0x7d2b87d4d4ec1c21dfbb550834dc3f60b70ef9a7,0.0
0xca2de777dbdf8aed778b858c97d253281b970c18,0.0
0x11ec6db6b4dbc0ad7996dffb7203b63744351e5d,23.0
0x8abe1c4465bf9d806bc38849b11051e8963580c6,0.0
0x0208a48e07b007064ff0e427e33e7f1f3eccfd2f,0.0
0xed7ee1a158ce4f1ab121f646605d55d269d227f6,0.0
0x091bcb79b783da0a8a0c5c20348a344891ffb20b,0.0
0x8884ee87408eac700da5c9bd0cf325ceb603e488,0.0
0x2b3f3b921698990de5886fffc77d5bd6f670e960,0.0
0x10bd30dfc68f7f612bbcc9406c32cc7408381ee9,0.0
0xe0a9ffeda29707ca80ee28a956a4ed9c5fd82184,29.0
0x3daae957c81e16541b4822c287ae747cbbcfb07d,0.0
0xbce1d28b550efdc90d7660a3a53d491c21d892aa,6.0
0x33484b8e4583ba8012c39fba060f595a8280a206,0.0
0xe337eeec4a6d7898fa2740ca4c93c8a971fbca73,0.0
0xb5ba15a8861be88117eb55a8cea04a466df42db7,0.0
0x8b7d88232238b1f4b8cae91463bcd9fa074bfe9f,0.0
0xd055e3bd8a1fbb1220191841b3667112fa41f4d2,84.0
0x97aad5684ed9de459e7a58f2b22713c47201d897,0.0
0x54b69d1d6212ebfcaaa8db6a676b5fd6aafcfd70,100.0
0x0aaefdabee8c97baa9f7e337fcfa22812e9d77d1,0.0
0x1e8dd8c1c544c3d17fea2630a3364a7e5673b83a,0.0
0xd2832ccb00a9ced45385922263b1e876a333cee6,0.0
0xac9a626c94032d2d4b5317af798ac48ba503e1e2,0.0
0xe126b3e5d052f1f575828f61feba4f4f2603652a,99.0
0x02c43a79180d4f348153621f808225d672404ed1,0.0
0x3841a0ed9a4c06a761ba5f0eb335348bc95908c3,0.0
0xa03b1244ac35ac2a12a345fb3106d70de558bdd9,0.0
0x941b13448fedf8a00e9de08647d0be73fa9cd4a1,79.0
0xebdaa777bb107128e2b7b5030b82981ba7e96428,0.0
0x3e80220bb55a06f23bd5cffbd54f950f2a9fca66,0.0
0x1807920c222652ef8b8e06a1fb250a5d58eaeb22,0.0
0x1b076a7fa5fe99d2c1c081b0dd318ebfce87abe7,1.0
0x196e08cc3d42c9974d2c7136bf3f2fa1d6dde76e,0.0
0x8dd36d89c3111eb65bf0e3d7f9d83d3bb359ba5b,2.0
0x7dbc0ffb4c4aeaeffeb31c6ceb4718560796d300,0.0
0xe691d4fa43e90c4edd00392fa7cf6ab6384dfd66,2.0
0xe97f569e241ff629f11f477936a099192409926b,0.0
0xe7bcb26c0eb854758e586095f26ad0047d7d4513,15.0
0xf4ada77448820a72094cbebdd091497adb11fd7b,0.0
0x3c33dd2d3e813a7c673f0e469e890ec9f79235cb,1.0
0x825ace1dc067d5b4d7349513881e62f44c6883ec,0.0
0xb9479331df573d6bca8b924f48e8cacb84664ce7,89.0
0x63023ca2789ef77e7ca8071d095e697318f4d453,4.0
0x5c9c24ab1230d14b1e6bd69025cec1bba8af6da1,0.0
0x13c237426714ff100227ddd68e57ab4552c2dc72,0.0
0x3ac17148b4e2482cd6727cc36c7329c07fd4d29f,0.0
0x01a2b4350fc5fe31b08077878c348eb007a7c2ac,0.0
0x211f3c0ffcc7f38862a31492ff35894e332f0e26,0.0
0xb03cd72bbeaa5984289625c633009314b5f659c7,1.0
0x54ba2e19d63137bbcb20425e56e856ecd4dc4d76,0.0
0xe3b2ed4896c75fe01ba005ad31ff2a6842ca3743,0.0
0x602d1bbf1760783fec1eef8a4a48f34a18861cd7,5.0
0xb1ada0bfc127e42cd29192123d9b934029d5555a,0.0
0x2dba976150079f2461cb5745f85f4cf1a4b61042,16.0
0xc0beec5442a5bddf49e1cfcb503d53dae26beb22,0.0
0xedbd34fad387d9bd9eb4bde9fa756e96629a59a1,0.0
0x7c1fc154089ab57d0b7d516b01378408c99a7022,0.0
0x8741118c6803c6c2d31fd25049a326c4d7e8d18e,0.0
0xdfa7d08677fa2c4daa368329e113a4abba5d0155,9.0
0x0ec64dc201c9a51edaea28671dc92787bf03f329,100.0
0xbea5e01f52608896b9d60e3ab30715aad0f11b7b,0.0
0x55972761ad7ea5f4ada0352ba81325667fac9af1,17.0
0x01455e0900ab0aa9ccd136949523ffcb0b9e76f7,1.0
0x4950dd50d3a111cd6c268dbd08ae233b64dc6f0d,0.0
0xfe131163407ab10263f802ad860622f9f441fd31,29.0
0xd28b31d0bad83e64c4f454d4b2696428b9704318,1.0
0x30e768eda46a064cc62e285f2e956321f33d4276,0.0
0xba6c7a241bf13319e9af78422749754082d8b75e,0.0
0xdfad0c01a28d9d95486bb3f0821e4f5644704fa7,99.0
0xfa62dd5e2c35eb34503395b981ab3bcb5a4dab81,0.0
0x5c35b5ae0c120114b6ffec7afb16a46b3a5663cb,0.0
0x570619b52dc25f48bf3356d46d360675da5b761b,0.0
0x4856cbcfc695c25381ca9ed6f9b0db8e18338e5f,5.0
0xc4ef9eeb3c7d6f26b2d46c56032ce0084e9b3134,5.0
0x739ace9a40fb8a0d62e986e411c014f1f9ba80ea,0.0
0x80271d99b4b4a73753bfa90649cfcbf74049dbc7,0.0
0xd23e3c064885e26f494c2eb441e3c2eaaf8fe8f2,0.0
0x5d0191fbc83ab250e2870bdeda3fb39ac89dbcf8,29.0
0x10822a109a427d97d59d5f705be5a6596d7f726a,26.0
0x48ed0cf4f84f963988f9236fb50753879cc13866,0.0
0x3515fe491d0623a22e90f7b3b6e8eb77dc4182ae,0.0
0xacf9b252337786b40d26201219c9e7b3885e9992,0.0
0x5cdbbd7006a701cd830f52514a8c94a84435f164,5.0
0x2a5f0f7b94b392dae6fc4c325fd8222b54b08015,0.0
0xd9d900e313a3ebb7fcd8e55b69d5e8f2eaed49e8,0.0
0xd7eb07063caac21fe079716ed34e9dec4c943ce6,0.0
0x4474f724c6281122430d714104dfcf85203b78a1,25.0
0x2a41bd969435e826e07f9627c78109f80e918541,0.0
0x8e96e858ee13d389cac43f56a1f9fae98d9edcd6,0.0
0x24d983903bce4897a5433551a0c0fae3d55e5f12,0.0
0xf785ffa9a07abc362d1569cb6087e61968344812,0.0
0x9f8ec1066e76b8b78bcaf70087b0c5d460b47c55,0.0
0xed15280b3896ba26a97704f63d4559b6142af98e,0.0
0x920c8ae08f0fc94d54daf296c0f3c9abfc575f0e,0.0
0x96babe8595ed944b01499200b7cfd230f8db3558,0.0
0xa730f58d00eeba2608c2ae802e2358392407fd30,1.0
0xb6098d784bbb9e78e118a00b683f9a2ac15c3267,0.0
0x5721ff9f81abc0734f49ea6275e7e8cc96256f46,0.0
0x13b5aad975de738dee4c7c0b2793d836d62e0e45,7.0
0x44e07e6df7aa6741ab8cbf35325a74cc1074889f,26.0
0xe05adbaf60edd0987b087dead825651d2bbac3b7,0.0
0x6d930615f41bad4e52faff4a1c2831cdfd185394,0.0
0x38a404d2e859572fab457ad9adf3cd2d4781d718,0.0
0xe86b2bf44a4e503950aa9e33242c37f0264e75cf,98.0
0xf7eec5b8263323c1e211472f01be0ee4b84d31a3,0.0
0x731315b9c009e18df44216c4842efa19f27b80f4,74.0
0x6a929e00216b40e448efa35e325a91ffd91290ab,0.0
0x53b00300eff94d750b4893cca4ef23ba9f14ee18,0.0
0xc54572aa349f658bb2e442b58a6230c65778cf97,6.0
0x107f4cc815b4ee302206b1112872b6055f5bc7e5,99.0
0x5e61851ec6a1b3c290978130b8a86e4256870685,0.0
0x5e3dfbe3f3c4360e44ef722485a5aa3c76078e01,26.0
0x8c6130063cbcce8208f67e8962582fc60ab550c5,100.0
0x3a92292d72eb3fa8ed350fefe191f9bd78b74a2f,0.0
0x23b06c397d47849af7674568e720242beca333aa,2.0
0xf396d56028d3cadb3a2f555ef44e062693063f8d,1.0
0x0dd07d69f68a2e4faccc297d9fe9250a3bc89348,0.0
0xa64b06954b6b219b7caccff191617af20f30ce4c,10.0
0x69b9d8c90e5e9368b305ff379d08a41803435e63,0.0
0xab06e86d240a5f515ea6d16c3530c6596f8bb774,0.0
0x026101490088130d29efa2a41ec822dc38becd19,0.0
0x11b24723a4726cbec6c429247388f54cb24d31e5,0.0
0x8febd350ed41782c22eafce2b75acaf9fe7b5b0e,96.0
0xff2357963d6ea5139175c26ad88cecbd2b273dce,63.0
0xc60f3e3e05671db7cd5702fff390fdb95fd105b1,0.0
0x37a596fd1c1d38ada99c9d0c17847564acfe530c,0.0
0xe23be2085d782580d38ce41c2ba04225264ad97b,0.0
0x8aee17732c907c03039141b741713f435497bc5f,0.0
0xc9a8436a7cb9c5974236fbb24b9ce43d4bf1a3d1,0.0
0xdaf82ffe588b6c10966a864b9b1c57a9c231c43a,0.0
0x9a26607ac222e85960dcb00c97d1de20f5e8b195,0.0
0x9481f7a740ab78e6a26c768727b664738e584640,0.0
0x1d7a54d28973ac32ba5ee011a225a368dd89a12b,0.0
0x99bec4a44f61b2cc9ba457946cfab3db0f412b49,20.0
0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,88.0
0x47dacd9dc47319c034313f64cca9c49c401e1df5,0.0
0x19d3aca16f31a8995256db47634ab369ac6d810b,0.0
0x17188b94ba6b9f4d250024733c42ac19567d4e74,0.0
0x5a312e7dc7aca466266ecc73f32bc5783a60e860,0.0
0x747644de41c5d00d5a3afa681a083379aa19ba9d,38.0
0x26c860f90a4ff5bb53fdb641723220c505b53ccb,0.0
0x4d5f2fefa2c3cd5dbdc70ddb4e9d13c5afd600a3,1.0
0x3d90462773b1dc95b60a671223b893f646fdb359,26.0
0x749d0937670205f4fbdd288f7bd8f1bc638755e3,1.0
0x46f2b31366c6707507b40997a89fe1af6d0810bf,0.0
0xe0a86d051481bd24534b82873d821baa0613eef6,9.0
0x0d62e1d9160e310cbf4adc4ec41386d18de6d743,0.0
0x30eece36d33eed99fc1e83eb30b9a4b8ab109d3d,0.0
0x5785cebe46df570763194fcf557ff419b30d6262,2.0
0x8987e2168141ae0b6dc2a385d94919bf0e482a75,3.0
0x7498777290ae107281713b048e2a39e195dae318,0.0
0x718cc965d7154f47c9ef462dd76d6f9408f5d9b2,8.0
0xfe08945f392cf1873f2c5b1bd7c7401e452153a8,2.0
0x055c1b9e86380afc9e4e558ebf511d2e63ecc5bd,0.0
0xeeecb767b6ff8523f1a7cda30d231204fec8e04b,0.0
0x1b9eefa5b7eec50c1437bc681dec4db55a64a44c,0.0
0xc60a25d973ae95c3d1f6b74fad7a9de971d42c8d,0.0
0xa7f39f50ae706ae6579918ef051c4fcf0f8f815a,0.0
0x1ea2640f94b1c596b939dc4267f2be0a3f059e97,1.0
0xcda85ccb9b1fb812860a0085a9e1d3f45e9cf5ad,100.0
0x62466bd5c82aefdaf0f70a83652106c9baa526b6,0.0
0x41ffb6197c05a428b9b01d720c96a42efc7c96b4,0.0
0xc086b9ae116a5e5fe7e4a9640a21b2a9e2ec0052,0.0
0x151b1064c689ac99c1cdb0ae8511be5f7c636387,14.0
0xbddd18e3732cee1eb70795073fafbbaa82c2db40,0.0
0x76f035674422e12189f69a7e891fb2e5a7109a1b,0.0
0xcb2250c1ff96a59083bc14716e3642bf9e6e4435,1.0
0x5757da28e197ff0b23edc2c36a91d07e4d4e7e05,89.0
0x9a64b9206500258a56e5b7aa8b94802c4dae3439,0.0
0x0e37ce2794ce9d3bc70246659a0e51fa175592bf,0.0
0x6fbc3e8da05a1f00987634cbc86718d5c7afdd08,0.0
0xd255958a7d5307480c2caf6818a00f2aaf7ec3be,0.0
0x90d3f82ce4d75cda76919204fb2511f4c1556ad9,0.0
0xc249980b61b15e58c3069b988379be3102954b67,1.0
0xf4136935ae236b8f5139019c4278f0638f8f6952,0.0
0x6d4c26b5b3ec5b1b58d0a10b89b7189da9a6c82f,99.0
0xcb56bd76c3f7f081aeccdff9f35cc2f8c76ee5ad,0.0
0xb47f2ee7c3668e8bd6201f204798ba1596accc28,6.0
0x434baac6e81cf894be768d0d5dc4458332618913,0.0
0x9dda346797c5b946c2c384553373539e7d370178,14.0
0x649ef6f4e7a795655706dd14085b25f1d673db29,0.0
0xf0c5df2948a894a9d88e8a3e2bd7c5e2babcebc2,0.0
0x437c0cfc8be18209530eea646507a7ed465f66bf,0.0
0xe65094037f403ac41694b6d8746fa73791c1e047,5.0
0x5030cb7aeee4e5669e5dd2e3d6c9decf49088d0b,0.0
0x3a93f6830f76b62ab9182b97f702e61d04bf7600,15.0
0x46e479aacbdcd6a27446b45e51c60f1b03846397,0.0
0x5224c02a21a228fe8f4368c7ad780e2472eecb72,0.0
0x9733af2b3c8910613593c8dcccf569a5275b7064,0.0
0x68dad58da278f8bb20c88b9ff20e1491d332b7b5,0.0
0x6817c47a7afebf7e09269e965d7db15beaa4f564,0.0
0xd9b8c223badd2a03f4fec93da99cb05b9ab1861e,0.0
0xa544f88297041a1db58bb0d919aea264a0af3faf,0.0
0xb9011c42671a5553bf0abaa56cb290c31d51a6e1,1.0
0xfcc67a22feb3f7ff38caf29a50d8e30ca9178230,0.0
0x6c383dd7d2418960211ae76ae7beee34abd372aa,45.0
0x7a17c3c201ff7f362f9184b0992d8b770e2fe852,0.0
0xee4e4c2aa9cc9db7b5e475d81ee38101c6144edd,0.0
0x4ede2a38bbac15b9dac0d7f5ade6ce5c181a8419,0.0
0xb155d26c81341c908ef92750535aca3cdec9c755,0.0
0x489e6022295ca4e52bcaa7aeda075517ad78ebe8,15.0
0xda0d22ae02ec905f05f20f76bdb66d364ec02fb6,0.0
0x6cf5fdb5d4a94579209d3ff01c8b87ba01471c4d,0.0
0x18ff64c427955a73b703b9d1083850315b828e85,17.0
0x40ddebef1909544981d5d186d5730da6c8d1fcf1,0.0
0x793dfa5eea432685c9b9d54a734f06b4a1e0182c,2.0
0x4058531ae49cba65f39d3c451875e4bfe31cfd3c,0.0
0xb36d2fd005a12c68e89a4d74614163bdbe313283,0.0
0xd9c50ea567417a332303769a53178da19f80e75d,0.0
0x1931cd46e3f25a8f86363ef368d8885212001f73,0.0
0xcfffe0f60472f98cd0385fdcfc2627e331eb2973,0.0
0x8cb014f8bb949a24ea7d5ac93339101c8167131a,0.0
0x616bb8a08e8df63374bf6dd5096fbe4a0de0cab0,0.0
0x7dde7bf48bc79a4a583c52f13bbd6a021badbb97,0.0
0x63d352716476403c888d70f9737e3966fd4dce06,0.0
0x3b996bcfe2a0e7ad86e491044a548319f876e177,0.0
0x23ae640b6a5189edd2a1ad35eeec680892950d4f,0.0
0x57750a6c64adefffb4550e2759000da9c7e92d08,26.0
0xa932c32f816e96280e19c1b1b028a5dd5e06be46,0.0
0x0788b0bb180b8308b0485d7c7876bfdaf0cfbb24,61.0
0x4ffb5c4e461d866e57e1fa94bb57e59a90eb6f74,96.0
0xb7c0884f4eadda9df3fd68db4322437d4f7d402f,0.0
0xea4915a6f82c2639fdd39f6a030ae037bacf008d,0.0
0xf4e7e179697bc1150e65a6ea8d169fec23f1aa45,0.0
0x02c5d695bf10341f9b36f404b401e46b26a21d38,0.0
0xd0910cac34e2a3d956e65559519c5565e007c252,0.0
0xc4af15688a471f7834fd70cbeacd47991e4f9494,0.0
0x56316006967de3024eb91ad219114c193bdb6a7b,81.0
0x1834c42ec82b4b129106f79ff580a288eb563af3,0.0
0x2b91c2069b83edc995fb33631335cd434c1c980e,0.0
0x8ad4277b41bf821bf06b6b5f00a86901daadee02,0.0
0x1df54838f7943c14131376a7f9f25d0316928821,91.0
0xb01f7b0cb9bf4fd3c870b1fb45f3d1f2711c979e,0.0
0xf42309fefa03d7b16d1021c4d0425c364c24a9a8,96.0
0xf1bb9c4621e54e0395087d14615e6d812d504ece,0.0
0xb2ed1d6b751d35d890606eea9e134cdaf7d1368f,0.0
0xdb6533d3d1be8d35b0449f170eeebf8ad03bdda9,0.0
0x2b5751aa554e9baf349d0a33a2f69146003ba31f,0.0
0x5a8329002d3d4b59da9e4882ca38c104294cf382,0.0
0x3deca9423e7a9bc413387afa69a88b592d735cd9,0.0
0x8aad0f06e3923cb33d91b023b6e9964545c023b9,0.0
0x4dfb474f3dfe06321326cf7a12327f0d324537f5,26.0
0x209a3ff4528e6e237a18a7de93a8143972d3615a,51.0
0x9d4ed463cedb352055087a41df3889bc637671b5,0.0
0x1c97a1ea742e88c7c782a7536a97e4210daff2fc,0.0
0x79ae1f694d8e62374da7c2da6854a7dadfbd0ca7,0.0
0x9dc0fc1d1b9ab1aa4b6b761e67f1c58a76af859f,1.0
0x8c6f9a8818f0e5147132f95185824699d5a70d7d,0.0
0xc08857a0d0811fc5beddd42931c3e5e5a6711523,1.0
0x6973663e8d9ceaa130efa782ecbf77a8ccdcddb0,0.0
0x1e0faae3fcf8fb97fd0554871b6a3e28c39c0650,29.0
0x59baf78ae8054cc839dffa3e6b1f5e0239346bbf,1.0
0x42f6d5a50091b1effe737e8211a336dbdbe89617,4.0
0x956f4332f09f35647298725da684c11c38116cf3,2.0
0x2b103ad4eb28d8100ae15ad981ddff2bb96039e6,0.0
